,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,ID
33767,2011-09-02,Netherlands,San Marino,11,0,UEFA Euro qualification,Eindhoven,Netherlands,False,2011-09-02-Netherlands-San Marino
33768,2011-09-02,Northern Ireland,Serbia,0,1,UEFA Euro qualification,Belfast,Northern Ireland,False,2011-09-02-Northern Ireland-Serbia
33769,2011-09-02,Norway,Iceland,1,0,UEFA Euro qualification,Oslo,Norway,False,2011-09-02-Norway-Iceland
33774,2011-09-02,Russia,North Macedonia,1,0,UEFA Euro qualification,Moscow,Russia,False,2011-09-02-Russia-North Macedonia
33775,2011-09-02,Slovenia,Estonia,1,2,UEFA Euro qualification,Ljubljana,Slovenia,False,2011-09-02-Slovenia-Estonia
33778,2011-09-02,Suriname,Cayman Islands,1,0,FIFA World Cup qualification,Paramaribo,Suriname,False,2011-09-02-Suriname-Cayman Islands
33779,2011-09-02,Tajikistan,Uzbekistan,0,1,FIFA World Cup qualification,Tursunzoda,Tajikistan,False,2011-09-02-Tajikistan-Uzbekistan
33780,2011-09-02,Trinidad and Tobago,Bermuda,1,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,2011-09-02-Trinidad and Tobago-Bermuda
33781,2011-09-02,Turkey,Kazakhstan,2,1,UEFA Euro qualification,Istanbul,Turkey,False,2011-09-02-Turkey-Kazakhstan
33783,2011-09-02,United Arab Emirates,Kuwait,2,3,FIFA World Cup qualification,Al Ain,United Arab Emirates,False,2011-09-02-United Arab Emirates-Kuwait
33785,2011-09-02,Wales,Montenegro,2,1,UEFA Euro qualification,Cardiff,Wales,False,2011-09-02-Wales-Montenegro
33786,2011-09-02,Guatemala,Saint Vincent and the Grenadines,4,0,FIFA World Cup qualification,Guatemala City,Guatemala,False,2011-09-02-Guatemala-Saint Vincent and the Grenadines
33798,2011-09-03,Scotland,Czech Republic,2,2,UEFA Euro qualification,Glasgow,Scotland,False,2011-09-03-Scotland-Czech Republic
33823,2011-09-06,Azerbaijan,Kazakhstan,3,2,UEFA Euro qualification,Baku,Azerbaijan,False,2011-09-06-Azerbaijan-Kazakhstan
33824,2011-09-06,Barbados,Trinidad and Tobago,0,2,FIFA World Cup qualification,Bridgetown,Barbados,False,2011-09-06-Barbados-Trinidad and Tobago
33826,2011-09-06,Belize,Guatemala,1,2,FIFA World Cup qualification,Belmopan,Belize,False,2011-09-06-Belize-Guatemala
33827,2011-09-06,Bosnia and Herzegovina,Belarus,1,0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,2011-09-06-Bosnia and Herzegovina-Belarus
33828,2011-09-06,Cayman Islands,El Salvador,1,4,FIFA World Cup qualification,George Town,Cayman Islands,False,2011-09-06-Cayman Islands-El Salvador
33829,2011-09-06,Croatia,Israel,3,1,UEFA Euro qualification,Zagreb,Croatia,False,2011-09-06-Croatia-Israel
33830,2011-09-06,Curaçao,Haiti,2,4,FIFA World Cup qualification,Willemstad,Curaçao,False,2011-09-06-Curaçao-Haiti
33832,2011-09-06,Denmark,Norway,2,0,UEFA Euro qualification,Copenhagen,Denmark,False,2011-09-06-Denmark-Norway
33833,2011-09-06,Dominican Republic,Suriname,1,1,FIFA World Cup qualification,San Cristóbal,Dominican Republic,False,2011-09-06-Dominican Republic-Suriname
33835,2011-09-06,England,Wales,1,0,UEFA Euro qualification,London,England,False,2011-09-06-England-Wales
33836,2011-09-06,Estonia,Northern Ireland,4,1,UEFA Euro qualification,Tallinn,Estonia,False,2011-09-06-Estonia-Northern Ireland
33837,2011-09-06,Finland,Netherlands,0,2,UEFA Euro qualification,Helsinki,Finland,False,2011-09-06-Finland-Netherlands
33839,2011-09-06,Guyana,Bermuda,2,1,FIFA World Cup qualification,Georgetown,Guyana,False,2011-09-06-Guyana-Bermuda
33841,2011-09-06,Iceland,Cyprus,1,0,UEFA Euro qualification,Reykjavík,Iceland,False,2011-09-06-Iceland-Cyprus
33842,2011-09-06,Indonesia,Bahrain,0,2,FIFA World Cup qualification,Jakarta,Indonesia,False,2011-09-06-Indonesia-Bahrain
33843,2011-09-06,Italy,Slovenia,1,0,UEFA Euro qualification,Florence,Italy,False,2011-09-06-Italy-Slovenia
33845,2011-09-06,Jordan,China PR,2,1,FIFA World Cup qualification,Amman,Jordan,False,2011-09-06-Jordan-China PR
33846,2011-09-06,North Korea,Tajikistan,1,0,FIFA World Cup qualification,Pyongyang,North Korea,False,2011-09-06-North Korea-Tajikistan
33847,2011-09-06,Kuwait,South Korea,1,1,FIFA World Cup qualification,Kuwait City,Kuwait,False,2011-09-06-Kuwait-South Korea
33848,2011-09-06,Latvia,Greece,1,1,UEFA Euro qualification,Riga,Latvia,False,2011-09-06-Latvia-Greece
33849,2011-09-06,Lebanon,United Arab Emirates,3,1,FIFA World Cup qualification,Beirut,Lebanon,False,2011-09-06-Lebanon-United Arab Emirates
33850,2011-09-06,Luxembourg,Albania,2,1,UEFA Euro qualification,Luxembourg,Luxembourg,False,2011-09-06-Luxembourg-Albania
33851,2011-09-06,North Macedonia,Andorra,1,0,UEFA Euro qualification,Skopje,North Macedonia,False,2011-09-06-North Macedonia-Andorra
33852,2011-09-06,Malta,Georgia,1,1,UEFA Euro qualification,Attard,Malta,False,2011-09-06-Malta-Georgia
33853,2011-09-06,Moldova,Hungary,0,2,UEFA Euro qualification,Chișinău,Moldova,False,2011-09-06-Moldova-Hungary
33854,2011-09-06,Nicaragua,Panama,1,2,FIFA World Cup qualification,Managua,Nicaragua,False,2011-09-06-Nicaragua-Panama
33856,2011-09-06,Puerto Rico,Canada,0,3,FIFA World Cup qualification,Bayamón,Puerto Rico,False,2011-09-06-Puerto Rico-Canada
33857,2011-09-06,Qatar,Iran,1,1,FIFA World Cup qualification,Doha,Qatar,False,2011-09-06-Qatar-Iran
33860,2011-09-06,San Marino,Sweden,0,5,UEFA Euro qualification,Serravalle,San Marino,False,2011-09-06-San Marino-Sweden
33861,2011-09-06,Saudi Arabia,Australia,1,3,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,2011-09-06-Saudi Arabia-Australia
33862,2011-09-06,Scotland,Lithuania,1,0,UEFA Euro qualification,Glasgow,Scotland,False,2011-09-06-Scotland-Lithuania
33863,2011-09-06,Serbia,Faroe Islands,3,1,UEFA Euro qualification,Belgrade,Serbia,False,2011-09-06-Serbia-Faroe Islands
33864,2011-09-06,Singapore,Iraq,0,2,FIFA World Cup qualification,Singapore,Singapore,False,2011-09-06-Singapore-Iraq
33865,2011-09-06,Slovakia,Armenia,0,4,UEFA Euro qualification,Žilina,Slovakia,False,2011-09-06-Slovakia-Armenia
33866,2011-09-06,Spain,Liechtenstein,6,0,UEFA Euro qualification,Logroño,Spain,False,2011-09-06-Spain-Liechtenstein
33867,2011-09-06,Saint Lucia,Saint Kitts and Nevis,2,4,FIFA World Cup qualification,Gros Islet,Saint Lucia,False,2011-09-06-Saint Lucia-Saint Kitts and Nevis
33868,2011-09-06,Switzerland,Bulgaria,3,1,UEFA Euro qualification,Basel,Switzerland,False,2011-09-06-Switzerland-Bulgaria
33869,2011-09-06,Thailand,Oman,3,0,FIFA World Cup qualification,Bangkok,Thailand,False,2011-09-06-Thailand-Oman
33870,2011-09-06,Uzbekistan,Japan,1,1,FIFA World Cup qualification,Tashkent,Uzbekistan,False,2011-09-06-Uzbekistan-Japan
33872,2011-09-06,United States Virgin Islands,Antigua and Barbuda,1,8,FIFA World Cup qualification,Frederiksted,United States Virgin Islands,False,2011-09-06-United States Virgin Islands-Antigua and Barbuda
33880,2011-09-18,Saint Vincent and the Grenadines,Grenada,2,1,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,2011-09-18-Saint Vincent and the Grenadines-Grenada
33894,2011-10-07,Andorra,Republic of Ireland,0,2,UEFA Euro qualification,Sant Julià de Lòria,Andorra,False,2011-10-07-Andorra-Republic of Ireland
33895,2011-10-07,Argentina,Chile,4,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,2011-10-07-Argentina-Chile
33896,2011-10-07,Armenia,North Macedonia,4,1,UEFA Euro qualification,Yerevan,Armenia,False,2011-10-07-Armenia-North Macedonia
33898,2011-10-07,Azerbaijan,Austria,1,4,UEFA Euro qualification,Baku,Azerbaijan,False,2011-10-07-Azerbaijan-Austria
33899,2011-10-07,Barbados,Guyana,0,2,FIFA World Cup qualification,Bridgetown,Barbados,False,2011-10-07-Barbados-Guyana
33900,2011-10-07,Belgium,Kazakhstan,4,1,UEFA Euro qualification,Brussels,Belgium,False,2011-10-07-Belgium-Kazakhstan
33901,2011-10-07,Belize,Grenada,1,4,FIFA World Cup qualification,Belmopan,Belize,False,2011-10-07-Belize-Grenada
33902,2011-10-07,Bermuda,Trinidad and Tobago,2,1,FIFA World Cup qualification,Hamilton,Bermuda,False,2011-10-07-Bermuda-Trinidad and Tobago
33903,2011-10-07,Bosnia and Herzegovina,Luxembourg,5,0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,2011-10-07-Bosnia and Herzegovina-Luxembourg
33904,2011-10-07,Cayman Islands,Suriname,0,1,FIFA World Cup qualification,George Town,Cayman Islands,False,2011-10-07-Cayman Islands-Suriname
33907,2011-10-07,Curaçao,Antigua and Barbuda,0,1,FIFA World Cup qualification,Willemstad,Curaçao,False,2011-10-07-Curaçao-Antigua and Barbuda
33908,2011-10-07,Cyprus,Denmark,1,4,UEFA Euro qualification,Nicosia,Cyprus,False,2011-10-07-Cyprus-Denmark
33909,2011-10-07,Czech Republic,Spain,0,2,UEFA Euro qualification,Prague,Czech Republic,False,2011-10-07-Czech Republic-Spain
33910,2011-10-07,Dominica,Panama,0,5,FIFA World Cup qualification,Roseau,Dominica,False,2011-10-07-Dominica-Panama
33911,2011-10-07,Dominican Republic,El Salvador,1,2,FIFA World Cup qualification,San Cristóbal,Dominican Republic,False,2011-10-07-Dominican Republic-El Salvador
33912,2011-10-07,Ecuador,Venezuela,2,0,FIFA World Cup qualification,Quito,Ecuador,False,2011-10-07-Ecuador-Venezuela
33913,2011-10-07,Finland,Sweden,1,2,UEFA Euro qualification,Helsinki,Finland,False,2011-10-07-Finland-Sweden
33914,2011-10-07,France,Albania,3,0,UEFA Euro qualification,Saint-Denis,France,False,2011-10-07-France-Albania
33916,2011-10-07,Greece,Croatia,2,0,UEFA Euro qualification,Piraeus,Greece,False,2011-10-07-Greece-Croatia
33920,2011-10-07,Latvia,Malta,2,0,UEFA Euro qualification,Riga,Latvia,False,2011-10-07-Latvia-Malta
33921,2011-10-07,Montenegro,England,2,2,UEFA Euro qualification,Podgorica,Montenegro,False,2011-10-07-Montenegro-England
33922,2011-10-07,Netherlands,Moldova,1,0,UEFA Euro qualification,Rotterdam,Netherlands,False,2011-10-07-Netherlands-Moldova
33923,2011-10-07,Northern Ireland,Estonia,1,2,UEFA Euro qualification,Belfast,Northern Ireland,False,2011-10-07-Northern Ireland-Estonia
33924,2011-10-07,Peru,Paraguay,2,0,FIFA World Cup qualification,Lima,Peru,False,2011-10-07-Peru-Paraguay
33925,2011-10-07,Portugal,Iceland,5,3,UEFA Euro qualification,Porto,Portugal,False,2011-10-07-Portugal-Iceland
33926,2011-10-07,Puerto Rico,Saint Kitts and Nevis,1,1,FIFA World Cup qualification,Bayamón,Puerto Rico,False,2011-10-07-Puerto Rico-Saint Kitts and Nevis
33927,2011-10-07,Romania,Belarus,2,2,UEFA Euro qualification,Bucharest,Romania,False,2011-10-07-Romania-Belarus
33928,2011-10-07,Serbia,Italy,1,1,UEFA Euro qualification,Belgrade,Serbia,False,2011-10-07-Serbia-Italy
33930,2011-10-07,Slovakia,Russia,0,1,UEFA Euro qualification,Žilina,Slovakia,False,2011-10-07-Slovakia-Russia
33931,2011-10-07,Saint Lucia,Canada,0,7,FIFA World Cup qualification,Gros Islet,Saint Lucia,False,2011-10-07-Saint Lucia-Canada
33932,2011-10-07,Turkey,Germany,1,3,UEFA Euro qualification,Istanbul,Turkey,False,2011-10-07-Turkey-Germany
33934,2011-10-07,Uruguay,Bolivia,4,2,FIFA World Cup qualification,Montevideo,Uruguay,False,2011-10-07-Uruguay-Bolivia
33935,2011-10-07,United States Virgin Islands,Haiti,0,7,FIFA World Cup qualification,Frederiksted,United States Virgin Islands,False,2011-10-07-United States Virgin Islands-Haiti
33936,2011-10-07,Wales,Switzerland,2,0,UEFA Euro qualification,Swansea,Wales,False,2011-10-07-Wales-Switzerland
33937,2011-10-07,Saint Vincent and the Grenadines,Guatemala,0,3,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,False,2011-10-07-Saint Vincent and the Grenadines-Guatemala
33945,2011-10-08,Liechtenstein,Scotland,0,1,UEFA Euro qualification,Vaduz,Liechtenstein,False,2011-10-08-Liechtenstein-Scotland
33960,2011-10-11,Albania,Romania,1,1,UEFA Euro qualification,Tirana,Albania,False,2011-10-11-Albania-Romania
33961,2011-10-11,Antigua and Barbuda,United States Virgin Islands,10,0,FIFA World Cup qualification,St. John's,Antigua and Barbuda,False,2011-10-11-Antigua and Barbuda-United States Virgin Islands
33962,2011-10-11,Australia,Oman,3,0,FIFA World Cup qualification,Sydney,Australia,False,2011-10-11-Australia-Oman
33964,2011-10-11,Bermuda,Guyana,1,1,FIFA World Cup qualification,Hamilton,Bermuda,False,2011-10-11-Bermuda-Guyana
33965,2011-10-11,Bolivia,Colombia,1,2,FIFA World Cup qualification,La Paz,Bolivia,False,2011-10-11-Bolivia-Colombia
33966,2011-10-11,Bulgaria,Wales,0,1,UEFA Euro qualification,Sofia,Bulgaria,False,2011-10-11-Bulgaria-Wales
33968,2011-10-11,Chile,Peru,4,2,FIFA World Cup qualification,Santiago,Chile,False,2011-10-11-Chile-Peru
33969,2011-10-11,China PR,Iraq,0,1,FIFA World Cup qualification,Shenzhen,China PR,False,2011-10-11-China PR-Iraq
33970,2011-10-11,Croatia,Latvia,2,0,UEFA Euro qualification,Rijeka,Croatia,False,2011-10-11-Croatia-Latvia
33971,2011-10-11,Denmark,Portugal,2,1,UEFA Euro qualification,Copenhagen,Denmark,False,2011-10-11-Denmark-Portugal
33972,2011-10-11,El Salvador,Cayman Islands,4,0,FIFA World Cup qualification,San Salvador,El Salvador,False,2011-10-11-El Salvador-Cayman Islands
33975,2011-10-11,France,Bosnia and Herzegovina,1,1,UEFA Euro qualification,Saint-Denis,France,False,2011-10-11-France-Bosnia and Herzegovina
33976,2011-10-11,Georgia,Greece,1,2,UEFA Euro qualification,Tbilisi,Georgia,False,2011-10-11-Georgia-Greece
33977,2011-10-11,Germany,Belgium,3,1,UEFA Euro qualification,Düsseldorf,Germany,False,2011-10-11-Germany-Belgium
33979,2011-10-11,Guatemala,Belize,3,1,FIFA World Cup qualification,Guatemala,Guatemala,False,2011-10-11-Guatemala-Belize
33980,2011-10-11,Haiti,Curaçao,2,2,FIFA World Cup qualification,Port-au-Prince,Haiti,False,2011-10-11-Haiti-Curaçao
33983,2011-10-11,Indonesia,Qatar,2,3,FIFA World Cup qualification,Jakarta,Indonesia,False,2011-10-11-Indonesia-Qatar
33984,2011-10-11,Iran,Bahrain,6,0,FIFA World Cup qualification,Tehran,Iran,False,2011-10-11-Iran-Bahrain
33985,2011-10-11,Republic of Ireland,Armenia,2,1,UEFA Euro qualification,Dublin,Republic of Ireland,False,2011-10-11-Republic of Ireland-Armenia
33986,2011-10-11,Italy,Northern Ireland,3,0,UEFA Euro qualification,Pescara,Italy,False,2011-10-11-Italy-Northern Ireland
33987,2011-10-11,Japan,Tajikistan,8,0,FIFA World Cup qualification,Osaka,Japan,False,2011-10-11-Japan-Tajikistan
33989,2011-10-11,North Korea,Uzbekistan,0,1,FIFA World Cup qualification,Pyongyang,North Korea,False,2011-10-11-North Korea-Uzbekistan
33990,2011-10-11,South Korea,United Arab Emirates,2,1,FIFA World Cup qualification,Suwon,South Korea,False,2011-10-11-South Korea-United Arab Emirates
33991,2011-10-11,Lebanon,Kuwait,2,2,FIFA World Cup qualification,Beirut,Lebanon,False,2011-10-11-Lebanon-Kuwait
33992,2011-10-11,Lithuania,Czech Republic,1,4,UEFA Euro qualification,Kaunas,Lithuania,False,2011-10-11-Lithuania-Czech Republic
33993,2011-10-11,North Macedonia,Slovakia,1,1,UEFA Euro qualification,Skopje,North Macedonia,False,2011-10-11-North Macedonia-Slovakia
33994,2011-10-11,Malta,Israel,0,2,UEFA Euro qualification,Attard,Malta,False,2011-10-11-Malta-Israel
33996,2011-10-11,Moldova,San Marino,4,0,UEFA Euro qualification,Chișinău,Moldova,False,2011-10-11-Moldova-San Marino
33997,2011-10-11,Norway,Cyprus,3,1,UEFA Euro qualification,Oslo,Norway,False,2011-10-11-Norway-Cyprus
33998,2011-10-11,Panama,Nicaragua,5,1,FIFA World Cup qualification,Panama City,Panama,False,2011-10-11-Panama-Nicaragua
33999,2011-10-11,Paraguay,Uruguay,1,1,FIFA World Cup qualification,Asunción,Paraguay,False,2011-10-11-Paraguay-Uruguay
34001,2011-10-11,Russia,Andorra,6,0,UEFA Euro qualification,Moscow,Russia,False,2011-10-11-Russia-Andorra
34002,2011-10-11,Singapore,Jordan,0,3,FIFA World Cup qualification,Singapore,Singapore,False,2011-10-11-Singapore-Jordan
34003,2011-10-11,Slovenia,Serbia,1,0,UEFA Euro qualification,Maribor,Slovenia,False,2011-10-11-Slovenia-Serbia
34004,2011-10-11,Spain,Scotland,3,1,UEFA Euro qualification,Alicante,Spain,False,2011-10-11-Spain-Scotland
34005,2011-10-11,Saint Kitts and Nevis,Saint Lucia,1,1,FIFA World Cup qualification,Basseterre,Saint Kitts and Nevis,False,2011-10-11-Saint Kitts and Nevis-Saint Lucia
34006,2011-10-11,Suriname,Dominican Republic,1,3,FIFA World Cup qualification,Paramaribo,Suriname,False,2011-10-11-Suriname-Dominican Republic
34007,2011-10-11,Sweden,Netherlands,3,2,UEFA Euro qualification,Solna,Sweden,False,2011-10-11-Sweden-Netherlands
34008,2011-10-11,Switzerland,Montenegro,2,0,UEFA Euro qualification,Basel,Switzerland,False,2011-10-11-Switzerland-Montenegro
34010,2011-10-11,Trinidad and Tobago,Barbados,4,0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,False,2011-10-11-Trinidad and Tobago-Barbados
34011,2011-10-11,Turkey,Azerbaijan,1,0,UEFA Euro qualification,Istanbul,Turkey,False,2011-10-11-Turkey-Azerbaijan
34013,2011-10-11,Venezuela,Argentina,1,0,FIFA World Cup qualification,Puerto la Cruz,Venezuela,False,2011-10-11-Venezuela-Argentina
34014,2011-10-15,Grenada,Saint Vincent and the Grenadines,1,1,FIFA World Cup qualification,St. George's,Grenada,False,2011-10-15-Grenada-Saint Vincent and the Grenadines
34023,2011-11-11,Antigua and Barbuda,Haiti,1,0,FIFA World Cup qualification,St. John's,Antigua and Barbuda,False,2011-11-11-Antigua and Barbuda-Haiti
34024,2011-11-11,Argentina,Bolivia,1,1,FIFA World Cup qualification,Buenos Aires,Argentina,False,2011-11-11-Argentina-Bolivia
34025,2011-11-11,Bahrain,Iran,1,1,FIFA World Cup qualification,Riffa,Bahrain,False,2011-11-11-Bahrain-Iran
34027,2011-11-11,Bermuda,Barbados,2,1,FIFA World Cup qualification,Hamilton,Bermuda,False,2011-11-11-Bermuda-Barbados
34031,2011-11-11,Chad,Tanzania,1,2,FIFA World Cup qualification,N'Djamena,Chad,False,2011-11-11-Chad-Tanzania
34032,2011-11-11,Colombia,Venezuela,1,1,FIFA World Cup qualification,Barranquilla,Colombia,False,2011-11-11-Colombia-Venezuela
34033,2011-11-11,Comoros,Mozambique,0,1,FIFA World Cup qualification,Mitsamiouli,Comoros,False,2011-11-11-Comoros-Mozambique
34035,2011-11-11,Czech Republic,Montenegro,2,0,UEFA Euro qualification,Prague,Czech Republic,False,2011-11-11-Czech Republic-Montenegro
34037,2011-11-11,Djibouti,Namibia,0,4,FIFA World Cup qualification,Djibouti,Djibouti,False,2011-11-11-Djibouti-Namibia
34038,2011-11-11,Dominican Republic,Cayman Islands,4,0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,False,2011-11-11-Dominican Republic-Cayman Islands
34039,2011-11-11,Equatorial Guinea,Madagascar,2,0,FIFA World Cup qualification,Malabo,Equatorial Guinea,False,2011-11-11-Equatorial Guinea-Madagascar
34040,2011-11-11,Eritrea,Rwanda,1,1,FIFA World Cup qualification,Asmara,Eritrea,False,2011-11-11-Eritrea-Rwanda
34041,2011-11-11,Estonia,Republic of Ireland,0,4,UEFA Euro qualification,Tallinn,Estonia,False,2011-11-11-Estonia-Republic of Ireland
34045,2011-11-11,Guatemala,Grenada,3,0,FIFA World Cup qualification,Guatemala,Guatemala,False,2011-11-11-Guatemala-Grenada
34046,2011-11-11,Guinea-Bissau,Togo,1,1,FIFA World Cup qualification,Bissau,Guinea-Bissau,False,2011-11-11-Guinea-Bissau-Togo
34047,2011-11-11,Guyana,Trinidad and Tobago,2,1,FIFA World Cup qualification,Providence,Guyana,False,2011-11-11-Guyana-Trinidad and Tobago
34049,2011-11-11,Iraq,China PR,1,0,FIFA World Cup qualification,Doha,Qatar,True,2011-11-11-Iraq-China PR
34050,2011-11-11,Jordan,Singapore,2,0,FIFA World Cup qualification,Amman,Jordan,False,2011-11-11-Jordan-Singapore
34051,2011-11-11,Kuwait,Lebanon,0,1,FIFA World Cup qualification,Kuwait City,Kuwait,False,2011-11-11-Kuwait-Lebanon
34052,2011-11-11,Lesotho,Burundi,1,0,FIFA World Cup qualification,Maseru,Lesotho,False,2011-11-11-Lesotho-Burundi
34056,2011-11-11,Nicaragua,Dominica,1,0,FIFA World Cup qualification,Managua,Nicaragua,False,2011-11-11-Nicaragua-Dominica
34057,2011-11-11,Oman,Australia,1,0,FIFA World Cup qualification,Muscat,Oman,False,2011-11-11-Oman-Australia
34059,2011-11-11,Paraguay,Ecuador,2,1,FIFA World Cup qualification,Asunción,Paraguay,False,2011-11-11-Paraguay-Ecuador
34061,2011-11-11,Puerto Rico,Saint Lucia,4,0,FIFA World Cup qualification,Bayamón,Puerto Rico,False,2011-11-11-Puerto Rico-Saint Lucia
34062,2011-11-11,Qatar,Indonesia,4,0,FIFA World Cup qualification,Doha,Qatar,False,2011-11-11-Qatar-Indonesia
34063,2011-11-11,São Tomé and Príncipe,Congo,0,5,FIFA World Cup qualification,São Tomé,São Tomé and Príncipe,False,2011-11-11-São Tomé and Príncipe-Congo
34064,2011-11-11,Saudi Arabia,Thailand,3,0,FIFA World Cup qualification,Riyadh,Saudi Arabia,False,2011-11-11-Saudi Arabia-Thailand
34065,2011-11-11,Seychelles,Kenya,0,3,FIFA World Cup qualification,Victoria,Seychelles,False,2011-11-11-Seychelles-Kenya
34067,2011-11-11,Suriname,El Salvador,1,3,FIFA World Cup qualification,Paramaribo,Suriname,False,2011-11-11-Suriname-El Salvador
34068,2011-11-11,Eswatini,DR Congo,1,3,FIFA World Cup qualification,Lobamba,Eswatini,False,2011-11-11-Eswatini-DR Congo
34069,2011-11-11,Tajikistan,Japan,0,4,FIFA World Cup qualification,Dushanbe,Tajikistan,False,2011-11-11-Tajikistan-Japan
34070,2011-11-11,Turkey,Croatia,0,3,UEFA Euro qualification,Istanbul,Turkey,False,2011-11-11-Turkey-Croatia
34072,2011-11-11,United Arab Emirates,South Korea,0,2,FIFA World Cup qualification,Dubai,United Arab Emirates,False,2011-11-11-United Arab Emirates-South Korea
